,Date,Holiday,Country,Alpha-2 code,Alpha-3 code,Numeric code,ISO 3166-2,Year
435,2019-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU,2019
436,2019-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU,2019
437,2020-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU,2020
438,2020-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU,2020
439,2020-01-27,Australia Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2020
440,2020-04-10,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU,2020
441,2020-04-13,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU,2020
442,2020-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU,2020
443,2020-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU,2020
444,2020-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU,2020
445,2020-12-28,Boxing Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2020
446,2021-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU,2021
447,2021-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU,2021
448,2021-04-02,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU,2021
449,2021-04-05,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU,2021
450,2021-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU,2021
451,2021-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU,2021
452,2021-12-27,Christmas Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2021
453,2021-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU,2021
454,2021-12-28,Boxing Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2021
455,2022-01-01,New Year's Day,australia,AU,AUS,36,ISO 3166-2:AU,2022
456,2022-01-03,New Year's Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2022
457,2022-01-26,Australia Day,australia,AU,AUS,36,ISO 3166-2:AU,2022
458,2022-04-15,Good Friday,australia,AU,AUS,36,ISO 3166-2:AU,2022
459,2022-04-18,Easter Monday,australia,AU,AUS,36,ISO 3166-2:AU,2022
460,2022-04-25,Anzac Day,australia,AU,AUS,36,ISO 3166-2:AU,2022
461,2022-12-25,Christmas Day,australia,AU,AUS,36,ISO 3166-2:AU,2022
462,2022-12-27,Christmas Day (Observed),australia,AU,AUS,36,ISO 3166-2:AU,2022
463,2022-12-26,Boxing Day,australia,AU,AUS,36,ISO 3166-2:AU,2022
464,2016-01-01,Neujahr,austria,AT,AUT,40,ISO 3166-2:AT,2016
465,2016-01-06,Heilige Drei Könige,austria,AT,AUT,40,ISO 3166-2:AT,2016
466,2016-03-28,Ostermontag,austria,AT,AUT,40,ISO 3166-2:AT,2016
467,2016-05-01,Staatsfeiertag,austria,AT,AUT,40,ISO 3166-2:AT,2016
468,2016-05-05,Christi Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT,2016
469,2016-05-16,Pfingstmontag,austria,AT,AUT,40,ISO 3166-2:AT,2016
470,2016-05-26,Fronleichnam,austria,AT,AUT,40,ISO 3166-2:AT,2016
471,2016-08-15,Mariä Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT,2016
472,2016-10-26,Nationalfeiertag,austria,AT,AUT,40,ISO 3166-2:AT,2016
473,2016-11-01,Allerheiligen,austria,AT,AUT,40,ISO 3166-2:AT,2016
474,2016-12-08,Mariä Empfängnis,austria,AT,AUT,40,ISO 3166-2:AT,2016
475,2016-12-25,Christtag,austria,AT,AUT,40,ISO 3166-2:AT,2016
476,2016-12-26,Stefanitag,austria,AT,AUT,40,ISO 3166-2:AT,2016
477,2017-01-01,Neujahr,austria,AT,AUT,40,ISO 3166-2:AT,2017
478,2017-01-06,Heilige Drei Könige,austria,AT,AUT,40,ISO 3166-2:AT,2017
479,2017-04-17,Ostermontag,austria,AT,AUT,40,ISO 3166-2:AT,2017
480,2017-05-01,Staatsfeiertag,austria,AT,AUT,40,ISO 3166-2:AT,2017
481,2017-05-25,Christi Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT,2017
482,2017-06-05,Pfingstmontag,austria,AT,AUT,40,ISO 3166-2:AT,2017
483,2017-06-15,Fronleichnam,austria,AT,AUT,40,ISO 3166-2:AT,2017
484,2017-08-15,Mariä Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT,2017
485,2017-10-26,Nationalfeiertag,austria,AT,AUT,40,ISO 3166-2:AT,2017
486,2017-11-01,Allerheiligen,austria,AT,AUT,40,ISO 3166-2:AT,2017
487,2017-12-08,Mariä Empfängnis,austria,AT,AUT,40,ISO 3166-2:AT,2017
488,2017-12-25,Christtag,austria,AT,AUT,40,ISO 3166-2:AT,2017
489,2017-12-26,Stefanitag,austria,AT,AUT,40,ISO 3166-2:AT,2017
490,2018-01-01,Neujahr,austria,AT,AUT,40,ISO 3166-2:AT,2018
491,2018-01-06,Heilige Drei Könige,austria,AT,AUT,40,ISO 3166-2:AT,2018
492,2018-04-02,Ostermontag,austria,AT,AUT,40,ISO 3166-2:AT,2018
493,2018-05-01,Staatsfeiertag,austria,AT,AUT,40,ISO 3166-2:AT,2018
494,2018-05-10,Christi Himmelfahrt,austria,AT,AUT,40,ISO 3166-2:AT,2018
